,GENDER,OWN_CAR,OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,EDUCATION,CNT_FAM_MEMBERS,AVERGE_STATUS,Civil marriage,Married,Separated,Single / not married,Widow,DAYS_BIRTH_NORMALIZED,DAYS_EMPLOYED_NORMALIZED
14354,-1,-1,1,0,103500.0,1,2.0,1.0,0,1,0,0,0,1.545232577772967,-0.3743847657586247
32468,1,1,-1,2,292500.0,1,4.0,1.0,0,1,0,0,0,-0.3107148825310221,-0.41796778471364043
1485,1,1,1,2,270000.0,1,4.0,0.09302325581395349,0,1,0,0,0,-0.6225788092881059,-0.43912909833106817
15109,-1,1,-1,1,135000.0,3,3.0,1.0,0,1,0,0,0,-1.1220372202318938,-0.46509611605109524
30929,-1,-1,-1,0,112500.0,1,2.0,0.3125,1,0,0,0,0,-0.05812890826440686,-0.43616607218191944
24558,1,1,1,1,225000.0,1,3.0,1.0,0,1,0,0,0,-0.21072797471577384,-0.4194124442291458
7894,-1,-1,1,0,121500.0,1,2.0,1.0,0,1,0,0,0,0.47251589535508925,-0.4560596233673731
29671,-1,1,-1,0,144000.0,1,2.0,0.3541666666666667,0,1,0,0,0,-0.11455009196015409,-0.44498144351122754
4708,1,-1,1,0,225000.0,3,1.0,0.18518518518518517,0,0,0,1,0,-0.42379531398874337,-0.41852795881148946
24986,-1,-1,-1,0,85500.0,1,1.0,1.0,0,0,0,1,0,0.09970756764394932,-0.46429270846339077
5168,-1,-1,1,0,130500.0,1,2.0,1.0,0,1,0,0,0,-0.5844885586918209,-0.42879536036811666
35439,-1,-1,-1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-0.5442557314994948,-0.4606073525564894
22893,-1,-1,1,0,247500.0,3,2.0,1.0,0,1,0,0,0,-0.9668194490520321,-0.447281105597134
30896,-1,-1,-1,0,112500.0,1,2.0,0.42857142857142855,0,1,0,0,0,0.4563275388516681,-0.4657815922497789
33058,-1,-1,1,0,112500.0,3,2.0,1.0,1,0,0,0,0,-1.6748219820104804,-0.46523615957555753
12261,-1,-1,-1,0,270000.0,1,2.0,0.2777777777777778,1,0,0,0,0,-0.14145133144378041,-0.4657815922497789
15897,1,1,1,1,202500.0,1,3.0,1.0,0,1,0,0,0,0.6279717306011776,-0.4406253528292701
25065,1,-1,-1,0,90000.0,1,2.0,0.5454545454545454,0,1,0,0,0,0.5913098644022533,-0.46315761884406514
34321,1,1,1,0,225000.0,3,1.0,1.0,0,0,0,1,0,-1.5548376926321825,-0.46435904486971497
22366,-1,-1,1,0,157500.0,1,2.0,0.13953488372093023,0,1,0,0,0,1.8216249586622604,2.2228550682064934
23180,-1,-1,-1,2,112500.0,1,3.0,1.0,0,0,1,0,0,-0.39713213857134383,-0.46786013298127127
26389,-1,1,-1,1,225000.0,3,3.0,0.375,0,1,0,0,0,-1.1941706322986085,-0.45538151788050324
1506,1,1,1,0,292500.0,3,2.0,0.6052631578947368,0,1,0,0,0,-1.351769044140738,-0.45280176874567224
29763,1,1,-1,0,225000.0,1,2.0,0.23809523809523808,1,0,0,0,0,1.1624255592803023,-0.44632291306133964
26191,1,1,1,0,306000.0,1,2.0,1.0,0,1,0,0,0,0.8774628720068447,-0.466526034142973
6307,1,-1,1,0,157500.0,3,2.0,1.0,0,1,0,0,0,-0.4647423333797498,-0.4376991802391904
17714,-1,-1,-1,0,166500.0,1,2.0,1.0,0,1,0,0,0,1.561658998342615,-0.42895014531620657
35844,1,-1,-1,0,265500.0,3,1.0,1.0,0,0,0,1,0,-1.3365329439022238,-0.4657668508261513
24653,1,-1,-1,0,450000.0,2,2.0,1.0,0,1,0,0,0,-0.35951801610751233,-0.4386942263340538
25127,-1,-1,-1,0,135000.0,2,1.0,0.25,0,0,0,1,0,0.3903837925068496,-0.4667471554973871
5384,-1,1,1,0,225000.0,1,2.0,0.3,0,1,0,0,0,0.12756106339248277,-0.44604282601241513
30745,-1,1,-1,1,67500.0,3,3.0,0.12,0,1,0,0,0,-0.49973775111508667,-0.4296651043621454
33067,-1,-1,-1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-1.3489122753460165,-0.45737898078204375
21344,-1,-1,1,0,144000.0,1,2.0,1.0,0,1,0,0,0,1.157188149823313,2.2228550682064934
13647,-1,-1,-1,0,67500.0,1,1.0,0.46153846153846156,0,0,0,1,0,0.9669749609081145,-0.4329155882720324
1118,-1,1,1,1,90000.0,1,3.0,0.23076923076923078,0,1,0,0,0,0.37062447501002677,-0.40995582097203687
30542,-1,-1,1,0,112500.0,1,2.0,0.11764705882352941,0,1,0,0,0,1.7580618529797096,-0.4657889629615927
8842,1,1,1,1,270000.0,1,3.0,1.0,0,1,0,0,0,-0.11478815602638087,2.2228550682064934
8303,-1,-1,1,0,67500.0,1,1.0,0.15,0,0,0,1,0,1.0667238046571361,2.2228550682064934
31427,1,1,1,0,135000.0,1,2.0,0.7391304347826086,1,0,0,0,0,-1.1746493788680124,-0.46287753179514063
25100,1,1,1,2,405000.0,1,4.0,0.3235294117647059,0,1,0,0,0,-1.2260712171729973,-0.44363997396111543
34682,1,-1,1,0,180000.0,3,1.0,0.5555555555555556,0,0,0,1,0,-1.455088848883161,-0.4678527622694575
28891,-1,-1,1,0,81000.0,1,2.0,1.0,0,1,0,0,0,0.8774628720068447,-0.446794638617423
14497,1,1,1,0,225000.0,3,1.0,1.0,0,0,1,0,0,1.122192732087976,2.2228550682064934
3286,-1,-1,1,0,225000.0,3,1.0,0.5,0,0,0,1,0,-0.8999234464423065,-0.4501409417808895
669,-1,-1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,0.6367801010515686,-0.3886397224065193
21427,-1,-1,1,0,94500.0,1,2.0,1.0,0,1,0,0,0,0.044238640213109214,-0.44789287467767963
898,-1,-1,1,2,157500.0,1,4.0,1.0,0,1,0,0,0,-1.253448584789077,-0.45191728332801595
24848,1,1,-1,0,315000.0,3,2.0,1.0,0,1,0,0,0,1.034109027584067,-0.4400504373077935
23092,-1,-1,1,0,67500.0,3,2.0,1.0,0,1,0,0,0,-0.4130824310085382,-0.45755587786557506
24082,-1,1,-1,2,135000.0,3,4.0,1.0,1,0,0,0,0,-1.1825054930534962,-0.45977446212152967
9253,-1,1,1,0,202500.0,3,1.0,1.0,0,0,0,1,0,1.4583391936001917,-0.3584050625463004
8449,-1,-1,1,0,193500.0,3,2.0,1.0,0,1,0,0,0,1.2031345146050818,-0.41558704479778213
16048,1,-1,1,2,207000.0,1,4.0,1.0,0,1,0,0,0,-0.7094721934608812,-0.45812342267523787
27406,1,-1,-1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-0.3895140884520868,-0.4669166818691045
20648,-1,-1,-1,0,202500.0,3,2.0,0.12,0,1,0,0,0,-1.1108482091192349,-0.44924908565141936
31591,1,-1,1,2,135000.0,1,4.0,0.7352941176470589,0,1,0,0,0,-0.8468351596737342,-0.4675800459323468
14928,-1,-1,1,1,202500.0,1,3.0,0.3333333333333333,0,1,0,0,0,-0.434032068836495,-0.43480249049636593
5768,-1,1,1,0,315000.0,1,2.0,0.058823529411764705,0,1,0,0,0,-0.07669790543009582,-0.42870691182635107
26174,1,1,-1,0,76500.0,1,2.0,0.5294117647058824,0,1,0,0,0,1.1524268684987775,-0.4656784022843857
2061,-1,-1,1,0,126000.0,3,1.0,1.0,0,0,0,1,0,0.6979625660718514,-0.4510401686221734
33126,1,1,1,2,450000.0,3,4.0,0.47368421052631576,0,1,0,0,0,0.4441862714741022,-0.4375149124438453
26862,-1,1,1,0,153000.0,1,2.0,0.13333333333333333,0,1,0,0,0,0.8398487495430133,-0.39445521402760964
2727,1,-1,1,0,180000.0,1,2.0,1.0,0,1,0,0,0,0.7584308388934539,-0.4445760543614684
7061,-1,1,1,0,148500.0,1,2.0,1.0,0,1,0,0,0,0.2694472468636446,-0.4524627160022373
3785,1,1,1,0,90900.0,1,2.0,0.2222222222222222,0,1,0,0,0,1.3628755030432522,-0.4513644799419807
21433,-1,-1,1,0,337500.0,3,1.0,1.0,0,0,0,1,0,-1.0499038081651788,-0.4586098896549488
12667,1,1,1,0,139500.0,3,2.0,1.0,0,1,0,0,0,-1.726481884381692,-0.4673073295952361
8650,-1,-1,1,0,180000.0,3,1.0,1.0,0,0,0,1,0,-0.123358462410545,-0.46399787999083864
2829,-1,-1,1,1,234000.0,1,2.0,1.0,0,0,0,1,0,1.1231449883528832,-0.4100147866665473
6960,-1,-1,-1,1,135000.0,1,2.0,0.2222222222222222,0,0,0,1,0,-1.60459308247358,-0.4677053480331814
31275,-1,-1,-1,1,225000.0,1,3.0,0.17142857142857143,0,1,0,0,0,-1.1606035989606323,-0.44626394736682923
16561,-1,-1,1,0,112500.0,1,1.0,0.08695652173913043,0,0,0,1,0,0.7031999755288406,-0.45910372734647364
30721,-1,-1,-1,1,112500.0,1,3.0,1.0,1,0,0,0,0,-0.2826233227162619,-0.4496323626657371
25320,-1,-1,1,3,67500.0,1,5.0,0.6216216216216216,0,1,0,0,0,0.1711267875119838,-0.46620909353497947
17239,-1,1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.24977048157696602,-0.4634303351811758
29252,1,1,1,1,315000.0,3,3.0,1.0,0,1,0,0,0,0.33205809628128813,-0.46561943658987526
15204,-1,1,1,1,171000.0,2,3.0,0.2830188679245283,0,1,0,0,0,-1.1617939192917661,-0.4545559981573573
22462,1,1,1,2,243000.0,3,4.0,1.0,0,1,0,0,0,-1.311298152882185,-0.4677716844395057
28771,-1,-1,1,0,261000.0,1,2.0,1.0,0,1,0,0,0,0.9693556015703824,-0.450384175270745
19830,-1,-1,-1,0,207000.0,1,2.0,1.0,0,1,0,0,0,-0.30595360120648646,-0.4319205421771691
30250,1,1,-1,0,292500.0,3,2.0,1.0,0,1,0,0,0,0.5094158256202403,-0.46399050927902485
23205,-1,1,1,0,126000.0,1,2.0,0.2608695652173913,0,1,0,0,0,-1.350578723809604,-0.463835724330935
14371,-1,-1,1,0,49500.0,1,2.0,1.0,0,1,0,0,0,1.3790638595466735,2.2228550682064934
23294,-1,-1,-1,0,90000.0,1,1.0,1.0,0,0,0,1,0,-1.1006114542714833,-0.466975647563615
31200,-1,-1,1,1,112500.0,1,3.0,0.55,0,1,0,0,0,-1.1870287103118051,-0.46825078070740284
16702,-1,-1,1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-0.3521380300544821,-0.4382446129134118
22278,-1,1,1,0,90000.0,1,2.0,0.35294117647058826,0,1,0,0,0,-0.4426023752206591,-0.4525216816967478
10080,-1,-1,1,0,135000.0,3,1.0,1.0,0,0,0,1,0,-1.6367317314141954,-0.4608948103172277
11097,-1,-1,1,0,117000.0,3,2.0,0.7,0,1,0,0,0,1.2981220770295678,2.2228550682064934
11699,-1,-1,1,0,90000.0,1,1.0,1.0,0,0,0,0,1,0.14351135582967714,-0.4162577795728382
3292,-1,1,1,0,144000.0,1,2.0,1.0,1,0,0,0,0,1.2616982748968701,2.2228550682064934
21622,-1,-1,1,0,94500.0,1,1.0,1.0,0,0,0,1,0,1.913517688225798,2.2228550682064934
31085,1,1,-1,0,157500.0,3,2.0,0.4166666666666667,0,1,0,0,0,1.081007648630743,-0.45255116454400296
35253,1,1,1,0,247500.0,1,2.0,0.15555555555555556,0,1,0,0,0,-1.1958370807621959,-0.44288079064429375
19617,1,-1,1,2,148500.0,1,4.0,0.11538461538461539,0,1,0,0,0,-0.025514131191337785,-0.4366451684498166
19766,-1,-1,1,0,153000.0,1,1.0,1.0,0,0,1,0,0,1.3814445002089413,2.2228550682064934
24784,-1,-1,1,0,270000.0,2,2.0,1.0,1,0,0,0,0,-0.9630104239924036,-0.463835724330935
13527,-1,-1,-1,0,180000.0,3,1.0,1.0,0,0,0,1,0,1.2417008933338205,2.2228550682064934
14893,1,1,1,3,270000.0,3,5.0,0.25,0,1,0,0,0,-0.4787881132871299,-0.4630839117259271
3224,-1,-1,1,0,202500.0,3,2.0,0.3333333333333333,0,1,0,0,0,0.6967722457407175,-0.4054965403246862
6813,1,-1,-1,0,157500.0,1,1.0,0.30952380952380953,0,0,1,0,0,-0.19882477140443477,-0.4675284509496502
14904,-1,-1,1,1,135000.0,2,3.0,0.5471698113207547,0,1,0,0,0,-0.00646900589319526,-0.4002633349368862
7064,-1,1,1,0,148500.0,1,2.0,1.0,0,1,0,0,0,0.2694472468636446,-0.4524627160022373
24797,1,1,-1,0,90000.0,1,1.0,1.0,0,0,0,1,0,-1.2194054233186473,-0.46741051956062935
28119,-1,-1,1,1,135000.0,1,2.0,0.3,0,0,0,1,0,-0.332616776623886,-0.4151005778180712
9859,-1,-1,1,0,270000.0,1,2.0,0.5454545454545454,1,0,0,0,0,0.03757284635875933,-0.464956072526633
27888,1,1,1,2,225000.0,1,4.0,1.0,0,1,0,0,0,0.02590770711364703,-0.4590595030755908
36143,1,-1,1,3,90000.0,1,5.0,1.0,0,1,0,0,0,-0.7842243102560906,-0.456885143090519
33245,-1,1,-1,2,180000.0,3,4.0,0.10638297872340426,0,1,0,0,0,-0.7775585164017408,-0.44571114398079403
18077,1,-1,1,0,148500.0,1,1.0,1.0,0,0,0,1,0,-0.9894355353435763,-0.46215520203738797
27377,-1,-1,-1,0,99000.0,3,2.0,0.5714285714285714,0,1,0,0,0,-0.31285745912706314,-0.4285521268782612
3741,-1,-1,1,1,112500.0,1,3.0,1.0,0,1,0,0,0,-1.0720437663242695,-0.4616834764813046
20625,-1,-1,-1,1,135000.0,3,2.0,0.8888888888888888,0,0,1,0,0,-0.6825709539772549,-0.4541874625666672
32997,-1,-1,1,0,90000.0,1,2.0,0.38235294117647056,0,1,0,0,0,1.122192732087976,2.2228550682064934
12565,1,1,1,0,225000.0,3,1.0,1.0,0,0,0,1,0,-1.0110993653702134,-0.462376323391802
5433,-1,1,-1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-1.3389135845644917,-0.459501745784419
25160,-1,-1,-1,1,90000.0,1,3.0,1.0,0,1,0,0,0,-1.4555649770156147,2.2228550682064934
3307,-1,1,-1,0,202500.0,2,1.0,1.0,0,0,1,0,0,-0.4473636565451947,-0.4593395901245153
6567,1,1,1,0,202500.0,1,2.0,1.0,1,0,0,0,0,-0.000517404237525721,-0.4543127646675018
25558,-1,-1,-1,0,207000.0,3,2.0,1.0,0,1,0,0,0,-0.2940503978951474,-0.41969253127807027
24760,-1,1,-1,1,81000.0,1,3.0,1.0,0,1,0,0,0,-0.21739376857012374,-0.45440121320926746
15948,-1,1,1,0,157500.0,3,1.0,1.0,0,0,1,0,0,1.7297322290987227,2.2228550682064934
31150,-1,-1,-1,0,157500.0,3,2.0,0.1,1,0,0,0,0,-1.3765277070283233,-0.46847190206181694
1682,-1,-1,1,1,360000.0,1,3.0,1.0,0,1,0,0,0,-1.2901104509880015,-0.4590816152110322
14897,-1,-1,1,1,135000.0,2,3.0,0.5116279069767442,0,1,0,0,0,-0.00646900589319526,-0.4002633349368862
29072,-1,-1,-1,0,180000.0,3,2.0,1.0,0,1,0,0,0,-1.4348534032538847,-0.46405684568534905
29819,-1,-1,-1,0,144000.0,1,2.0,1.0,0,1,0,0,0,-0.35261415818693564,-0.466975647563615
36406,1,1,-1,0,162000.0,3,2.0,0.4,0,1,0,0,0,0.9707839859677431,2.2228550682064934
24815,1,-1,-1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-1.1603655348944055,-0.46853823846814113
1379,-1,-1,1,0,76500.0,1,2.0,1.0,1,0,0,0,0,1.045059974630499,2.2228550682064934
23131,1,1,1,1,292500.0,1,3.0,0.625,0,1,0,0,0,0.6174969116871992,-0.42952506083768316
5859,-1,1,1,0,360000.0,3,2.0,1.0,0,1,0,0,0,-1.214406077927885,-0.4655088759126682
10156,1,1,1,2,202500.0,3,4.0,1.0,0,1,0,0,0,-0.9849123180852675,-0.4633639987748516
3236,-1,1,1,2,225000.0,3,4.0,0.6470588235294118,0,1,0,0,0,-0.4464114002802876,-0.4425417379008588
22361,1,-1,1,0,270000.0,1,1.0,0.06896551724137931,0,0,0,1,0,-0.3183329326502791,-0.42582496350715415
23309,-1,-1,1,0,292500.0,3,2.0,1.0,0,1,0,0,0,0.6639194046014216,-0.4010077768300803
3207,1,1,1,0,202500.0,1,2.0,1.0,0,1,0,0,0,0.3063471771287957,-0.4573273857993472
11258,-1,-1,-1,1,180000.0,3,3.0,1.0,0,1,0,0,0,-0.45379138633331784,-0.45081904726775934
4311,1,1,1,2,315000.0,3,4.0,1.0,0,1,0,0,0,0.2096931662407224,-0.45912583948191504
9091,-1,-1,1,0,157500.0,2,2.0,0.8181818181818182,1,0,0,0,0,-1.3420084174254399,-0.463386110910293
35641,-1,-1,1,0,292500.0,1,1.0,0.7666666666666667,0,0,0,1,0,1.5714196250579129,2.2228550682064934
28888,-1,-1,1,0,81000.0,1,2.0,1.0,0,1,0,0,0,0.8774628720068447,-0.446794638617423
9535,-1,1,-1,0,112500.0,1,2.0,0.5384615384615384,0,1,0,0,0,0.3325342244137417,-0.46203727064836714
29532,-1,-1,-1,0,157500.0,3,2.0,1.0,0,1,0,0,0,-1.559837038022945,-0.46651866343115916
9853,1,-1,1,0,90000.0,1,2.0,1.0,1,0,0,0,0,-0.19882477140443477,-0.458005491286217
35704,-1,-1,1,0,180000.0,1,2.0,1.0,0,1,0,0,0,-1.286301425928373,-0.4682360392837752
35373,-1,1,1,1,180000.0,3,2.0,1.0,0,0,1,0,0,0.6815361455022034,-0.4251615994439119
12133,-1,1,-1,2,270000.0,3,4.0,1.0,0,1,0,0,0,-0.6740006475930908,-0.46421900134525274
25995,1,1,-1,0,459000.0,1,2.0,0.13953488372093023,0,1,0,0,0,0.00114904422606175,-0.46836871209642367
23974,1,1,-1,0,225000.0,1,2.0,1.0,0,1,0,0,0,-1.4296159937968955,-0.45955334076711557
32100,-1,1,1,0,90000.0,3,2.0,1.0,0,1,0,0,0,1.3038356146190104,2.2228550682064934
16213,-1,1,1,0,225000.0,3,2.0,0.9555555555555556,0,1,0,0,0,1.4235818399310816,2.2228550682064934
9252,-1,1,1,0,202500.0,3,1.0,0.2619047619047619,0,0,0,1,0,1.4583391936001917,-0.3584050625463004
33757,1,-1,-1,1,202500.0,1,2.0,0.625,0,0,1,0,0,-1.833372650117517,-0.4637767586364246
26941,1,1,1,0,450000.0,3,1.0,1.0,0,0,0,1,0,-1.2232144483782759,-0.4649118482557502
13285,-1,-1,1,0,180000.0,1,2.0,1.0,0,1,0,0,0,0.34991290124829677,-0.4508706422504559
952,-1,-1,1,1,112500.0,2,3.0,1.0,1,0,0,0,0,-1.2020267464840924,-0.4429323856269904
35139,-1,-1,1,0,99000.0,1,1.0,0.28205128205128205,0,0,0,1,0,0.38490831898363365,-0.43188368861810006
11271,1,1,1,0,157500.0,3,2.0,1.0,0,1,0,0,0,1.4040605865004856,-0.4346698176837175
12268,1,1,-1,0,540000.0,3,2.0,1.0,0,1,0,0,0,0.3032523442678476,-0.45680406526056716
17774,1,1,1,0,292500.0,1,2.0,1.0,0,1,0,0,0,-0.14859325343058385,-0.46507400391565384
23595,-1,-1,-1,2,193500.0,3,4.0,0.325,0,1,0,0,0,-0.2295350359476896,-0.413125227051972
20030,-1,-1,1,0,171000.0,3,1.0,0.11764705882352941,0,0,0,1,0,-1.369147720975293,-0.4539663412122531
5958,-1,1,1,1,135000.0,3,3.0,0.7959183673469388,0,1,0,0,0,-0.9294433906544274,-0.46393154358451444
30555,-1,-1,1,0,157500.0,1,2.0,0.1694915254237288,0,1,0,0,0,0.25302082629399664,-0.46242791837449865
8243,-1,1,1,2,135000.0,1,4.0,1.0,0,1,0,0,0,-0.36570768182940866,-0.4243287090089522
2278,1,-1,1,0,202500.0,1,1.0,0.24528301886792453,0,0,1,0,0,0.6593961873431128,-0.4423206165464447
11241,-1,1,-1,1,162000.0,1,2.0,1.0,0,0,1,0,0,-0.28309945084871546,-0.43533318174695973
4020,-1,-1,1,0,225000.0,3,2.0,1.0,0,1,0,0,0,-1.4581836817441092,-0.46743263169607074
16914,-1,-1,-1,0,103500.0,1,2.0,1.0,0,1,0,0,0,1.6090337475217444,2.2228550682064934
8359,1,1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,0.07042568749805518,-0.44631554234952586
13241,-1,-1,-1,0,225000.0,3,1.0,1.0,0,0,1,0,0,1.420963135202587,2.2228550682064934
35388,-1,1,1,0,292500.0,3,1.0,0.10714285714285714,0,0,0,1,0,0.22730990714150423,-0.4029462740371104
22645,1,1,-1,2,315000.0,2,4.0,1.0,0,1,0,0,0,-1.165364880285168,-0.4644032691405978
22819,1,1,1,0,180000.0,1,2.0,0.2222222222222222,0,1,0,0,0,-0.11455009196015409,-0.4552119915087858
9975,-1,-1,1,0,117000.0,1,2.0,0.625,0,1,0,0,0,1.9932691504117699,2.2228550682064934
15414,-1,-1,1,0,112500.0,3,2.0,1.0,0,1,0,0,0,-0.8051739480840474,-0.44019048083225576
14698,-1,-1,1,0,180000.0,3,2.0,0.21428571428571427,0,1,0,0,0,1.4059650990302999,2.2228550682064934
23107,-1,-1,1,1,315000.0,3,2.0,1.0,0,0,0,1,0,-0.5456841158968555,-0.45308185579459676
15515,-1,-1,1,0,360000.0,1,1.0,1.0,0,0,1,0,0,-0.9563446301380537,-0.4484899023345976
24749,-1,1,-1,1,81000.0,1,3.0,1.0,0,1,0,0,0,-0.21739376857012374,-0.45440121320926746
17305,-1,-1,1,0,110250.0,1,2.0,1.0,0,1,0,0,0,0.4301404915667221,-0.45153400631369817
2356,-1,-1,1,0,292500.0,3,2.0,1.0,1,0,0,0,0,-0.3459483643325858,-0.45780648206724434
25674,-1,-1,1,0,135000.0,2,1.0,1.0,0,0,0,1,0,-1.2005983620867315,-0.46500766750932965
19950,-1,1,1,1,157500.0,3,2.0,1.0,0,0,0,1,0,-0.3157142279217845,-0.4579391548798928
12550,-1,-1,1,0,135000.0,1,2.0,0.7857142857142857,0,1,0,0,0,1.646647869985576,2.2228550682064934
32377,1,1,-1,1,112500.0,1,3.0,1.0,0,1,0,0,0,-0.3985605229687045,-0.4677716844395057
34048,-1,-1,1,0,382500.0,1,1.0,0.65,0,0,0,1,0,0.1282752555911631,-0.43101394462407133
28549,-1,-1,1,0,157500.0,1,1.0,1.0,0,0,0,1,0,0.6446362152370523,-0.46587004079154454
7801,1,-1,-1,0,135000.0,1,2.0,1.0,0,1,0,0,0,1.1229069242866565,2.2228550682064934
10668,-1,-1,1,0,270000.0,3,2.0,0.2222222222222222,0,1,0,0,0,1.5152365054283925,2.2228550682064934
4919,-1,-1,-1,0,117000.0,1,2.0,0.46296296296296297,0,1,0,0,0,-0.08764885247652777,-0.4512834021120289
26911,-1,-1,1,1,180000.0,3,3.0,0.38095238095238093,0,1,0,0,0,0.7151031788401797,2.2228550682064934
21767,1,-1,1,0,198000.0,3,2.0,1.0,0,1,0,0,0,2.068021267206979,2.2228550682064934
7530,-1,-1,1,2,135000.0,1,4.0,1.0,0,1,0,0,0,-0.11669266855619513,-0.4647202097485913
17105,-1,-1,1,0,112500.0,3,2.0,0.7058823529411765,0,1,0,0,0,1.4431030933616777,2.2228550682064934
4731,-1,1,1,0,202500.0,1,1.0,1.0,0,0,0,1,0,-1.7633818146468432,-0.4613739065851249
3746,-1,-1,-1,1,63000.0,1,2.0,0.4583333333333333,0,0,0,1,0,0.20040866765787793,-0.43520787964612506
12889,1,1,1,0,207000.0,3,2.0,0.3333333333333333,0,1,0,0,0,1.9846988440276057,2.2228550682064934
22684,1,1,1,0,225000.0,1,2.0,1.0,0,1,0,0,0,-0.3521380300544821,-0.4632902916567136
33024,1,-1,1,0,193500.0,2,1.0,1.0,0,0,0,1,0,-1.6438736534009988,-0.4662901713649313
9574,1,-1,-1,1,112500.0,1,3.0,0.23076923076923078,0,1,0,0,0,-0.04789215341665525,-0.45194676617527113
21345,-1,-1,1,0,67500.0,3,2.0,0.3333333333333333,0,1,0,0,0,-0.9139692263496866,-0.46001769561138517
9408,-1,1,1,1,270000.0,1,3.0,1.0,0,1,0,0,0,-0.4259378905847844,-0.4564502710935046
6393,-1,1,1,0,270000.0,3,1.0,0.5454545454545454,0,0,0,1,0,-0.3752302444784799,-0.4599145056459919
4908,-1,1,1,0,135000.0,1,2.0,0.1111111111111111,0,1,0,0,0,-1.423664392141226,-0.4580202327098446
25055,-1,-1,1,0,157500.0,1,2.0,0.6666666666666666,0,1,0,0,0,0.9986374817162765,-0.45621440831546295
21103,1,1,1,0,135000.0,1,1.0,1.0,0,0,0,1,0,1.4152495976131443,2.2228550682064934
30245,-1,-1,1,0,135000.0,1,1.0,0.09090909090909091,0,0,0,1,0,-1.4067618434391245,-0.4469420528536991
10143,-1,-1,1,0,157500.0,1,1.0,0.2777777777777778,0,0,0,0,1,1.3845393330698894,-0.431736274381824
28413,-1,1,1,0,202500.0,1,2.0,0.6060606060606061,0,1,0,0,0,1.7652037749665133,2.2228550682064934
9082,-1,-1,1,0,225000.0,3,1.0,1.0,0,0,0,1,0,0.2513543778304092,-0.4645138298178048
34966,-1,1,1,0,225000.0,1,2.0,1.0,0,1,0,0,0,0.31967876483749547,-0.4507305987259937
4627,1,1,-1,1,157500.0,1,3.0,1.0,0,1,0,0,0,-1.011575493502667,-0.4427554885434591
18712,1,1,-1,0,225000.0,1,2.0,1.0,0,1,0,0,0,-0.3411870830080501,-0.4659732307569378
5235,1,1,1,0,225000.0,1,2.0,0.25,0,1,0,0,0,0.07185407189541587,-0.4178056290537368
132,1,-1,1,0,135000.0,1,2.0,1.0,0,1,0,0,0,-0.1169307326224219,-0.4588678645684319
13155,-1,-1,1,0,216000.0,3,1.0,1.0,0,0,0,1,0,1.0505354481537148,2.2228550682064934
29288,1,1,1,1,180000.0,3,3.0,1.0,0,1,0,0,0,-0.9661052568533518,-0.4568630309550776
18756,-1,-1,1,0,225000.0,1,2.0,1.0,0,1,0,0,0,0.31444135538050627,-0.4539442290768117
21302,-1,-1,1,0,180000.0,1,2.0,1.0,0,1,0,0,0,1.40667929122898,2.2228550682064934
14663,-1,-1,1,1,135000.0,1,3.0,1.0,1,0,0,0,0,-1.0494276800327254,-0.4644180105642254
14776,-1,1,1,1,135000.0,1,3.0,1.0,0,1,0,0,0,-0.6132943107052615,-0.4590300202283356
17696,1,1,1,3,148500.0,1,5.0,1.0,0,1,0,0,0,-0.7178044357788186,-0.45430539395568803
18405,-1,-1,1,0,135000.0,1,2.0,0.5,0,1,0,0,0,0.528460950918383,-0.3840772517937754
15190,-1,-1,1,0,112500.0,1,1.0,1.0,0,0,0,1,0,-1.6712510210170788,-0.46061472326830316
13642,1,-1,-1,0,67500.0,1,2.0,0.25,1,0,0,0,0,0.3380096979369577,-0.4661206449932138
15347,-1,-1,1,1,315000.0,1,2.0,1.0,0,0,1,0,0,0.671061326588225,-0.45566897564124154
31250,-1,-1,1,2,112500.0,1,4.0,0.21739130434782608,1,0,0,0,0,-0.576870508572564,-0.45142344563649117
12296,-1,-1,-1,2,112500.0,1,4.0,0.36363636363636365,0,1,0,0,0,-0.9594394629990018,-0.45949437507260515
35474,1,1,1,0,238500.0,3,2.0,1.0,0,1,0,0,0,-0.9018279589721208,-0.45006723466275145
14285,-1,-1,-1,1,180000.0,1,3.0,1.0,0,1,0,0,0,-1.238212484550563,-0.4501409417808895
12061,-1,-1,-1,1,135000.0,1,2.0,1.0,0,0,0,1,0,-0.25429369883527486,-0.4505242187952072
20931,-1,-1,1,0,144000.0,1,2.0,0.22641509433962265,0,1,0,0,0,1.4142973413482371,2.2228550682064934
34625,-1,-1,1,0,202500.0,1,2.0,0.7142857142857143,0,1,0,0,0,0.047095409007830595,-0.46427796703976315
27441,-1,-1,-1,0,225000.0,1,2.0,1.0,0,1,0,0,0,-0.14764099716567672,-0.439770350258869
